["(mc.note LIKE '%2004%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%match%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%der%'", "rt.role = 'actor'", "t.production_year >= 1996 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%with%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Bell%'", "rt.role = 'actor'", "t.production_year >= 1972 AND t.production_year <= 2006"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%Spherical%' OR mi.info LIKE '%o%')", "ci.note IN ('(writer)', '(writer)', '(archive footage)', '(writer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Albert%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2006"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%that%')", "ci.note IN ('(technical director)', '(voice)', '(executive producer)', '(executive creative director)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Neal%'", "rt.role = 'actor'", "t.production_year >= 2002 AND t.production_year <= 2008"],
["(mc.note LIKE '%Bulgaria%' OR mc.note LIKE '%2004%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%l%')", "ci.note IN ('(production assistant)', '(uncredited)', '(production assistant)', '(voice)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Franco%'", "rt.role = 'actor'", "t.production_year >= 1939 AND t.production_year <= 1984"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%o%')", "ci.note IN ('(creator)', '(voice: English version)', '(production assistant)', '(creator)', '(creator)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Thomas%'", "rt.role = 'actor'", "t.production_year >= 1983 AND t.production_year <= 2012"],
["(mc.note LIKE '%Germany%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%USA%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%David%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%2011%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Joey%'", "rt.role = 'actor'", "t.production_year >= 1991 AND t.production_year <= 2002"],
["(mc.note LIKE '%t%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%E%')", "ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(producer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Amato%'", "rt.role = 'actor'", "t.production_year >= 2002 AND t.production_year <= 2010"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%S%')", "ci.note IN ('(associate producer)', '(voice)', '(voice)', '(voice)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%David%'", "rt.role = 'actor'", "t.production_year >= 1953 AND t.production_year <= 2012"],
["(mc.note LIKE '%2003%' OR mc.note LIKE '%in%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%Bajoran%')", "ci.note IN ('(voice: English version)', '(credit only)', '(credit only)', '(voice: English version)', '(voice: English version)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Stone%'", "rt.role = 'actor'", "t.production_year >= 1998 AND t.production_year <= 2012"],
["(mc.note LIKE '%VHS%' OR mc.note LIKE '%in%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%Passed%')", "ci.note IN ('(creator)', '(credit only)', '(uncredited)', '(voice: English version)', '(voice: Japanese version)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Castellaneta%'", "rt.role = 'actor'", "t.production_year >= 1990 AND t.production_year <= 2008"],
["(mc.note LIKE '%2007%' OR mc.note LIKE '%1916%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(voice)', '(uncredited)')", "cn.country_code = '[ca]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Baker%'", "rt.role = 'actor'", "t.production_year >= 1995 AND t.production_year <= 2011"],
["(mc.note LIKE '%2003%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%C%' OR mi.info LIKE '%mm%')", "ci.note IN ('(production coordinator)', '(uncredited)', '(executive producer)', '(voice)', '(uncredited)')", "cn.country_code = '[cz]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%De%'", "rt.role = 'actor'", "t.production_year >= 1941 AND t.production_year <= 1998"],
["(mc.note LIKE '%all%' OR mc.note LIKE '%with%')", "(mi.info LIKE '%RAT%' OR mi.info LIKE '%s%')", "ci.note IN ('(production assistant)', '(producer)', '(uncredited)', '(uncredited)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year >= 1989 AND t.production_year <= 2012"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%o%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Reeve%'", "rt.role = 'actor'", "t.production_year >= 1935 AND t.production_year <= 2008"],
["(mc.note LIKE '%1997%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%U%')", "ci.note IN ('(creator)', '(adprom manager)', '(animal coordinator)', '(voice)', '(animal coordinator)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Aure%'", "rt.role = 'actor'", "t.production_year >= 1943 AND t.production_year <= 2011"],
["(mc.note LIKE '%2011%' OR mc.note LIKE '%co%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%same%')", "ci.note IN ('(script supervisor)', '(script supervisor)', '(script supervisor)', '(uncredited)', '(script supervisor)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year >= 2009 AND t.production_year <= 2011"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%s%')", "ci.note IN ('(production assistant)', '(uncredited)', '(producer)', '(production assistant)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Carlos%'", "rt.role = 'actor'", "t.production_year >= 2006 AND t.production_year <= 2011"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%is%' OR mi.info LIKE '%o%')", "ci.note IN ('(writer)', '(novel "The Camp") (as Gordon M. Williams)', '(producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Young%'", "rt.role = 'actor'", "t.production_year >= 2010 AND t.production_year <= 2012"],
["(mc.note LIKE '%2006%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%and%' OR mi.info LIKE '%o%')", "ci.note IN ('(credit only)', '(voice: English version)', '(credit only)', '(voice: English version)', '(voice: English version)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'f' AND n.name LIKE '%Smith%'", "rt.role = 'actress'", "t.production_year >= 1984 AND t.production_year <= 2010"],
["(mc.note LIKE '%media%' OR mc.note LIKE '%with%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%the%')", "ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(production assistant)', '(production assistant)')", "cn.country_code = '[hu]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Matt%'", "rt.role = 'actor'", "t.production_year >= 1956 AND t.production_year <= 2004"],
["(mc.note LIKE '%all%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%y%' OR mi.info LIKE '%t%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year >= 1962 AND t.production_year <= 1994"],
["(mc.note LIKE '%n%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Rose%'", "rt.role = 'actor'", "t.production_year >= 1952 AND t.production_year <= 2003"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%A%')", "ci.note IN ('(uncredited)', '(producer)', '(executive producer)', '(production assistant)', '(co-executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year >= 2008 AND t.production_year <= 2013"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%1962%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(producer)', '(uncredited)', '(executive producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%JosÃ©%'", "rt.role = 'actor'", "t.production_year >= 1938 AND t.production_year <= 2010"],
["(mc.note LIKE '%2006%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%35%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%GonzÃ¡lez%'", "rt.role = 'actor'", "t.production_year >= 1987 AND t.production_year <= 2010"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%1%')", "ci.note IN ('(voice)', '(writer)', '(voice)', '(writer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Tony%'", "rt.role = 'actor'", "t.production_year >= 1967 AND t.production_year <= 2006"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Corey%'", "rt.role = 'actor'", "t.production_year >= 1927 AND t.production_year <= 2009"],
["(mc.note LIKE '%2011%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%l%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%y%'", "rt.role = 'actress'", "t.production_year >= 2004 AND t.production_year <= 2012"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%2007%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(executive producer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%James%'", "rt.role = 'actor'", "t.production_year >= 1956 AND t.production_year <= 1990"],
["(mc.note LIKE '%Hungary%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%e%' OR mi.info LIKE '%o%')", "ci.note IN ('(production assistant)', '(uncredited)', '(producer)', '(production assistant)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Armand%'", "rt.role = 'actor'", "t.production_year >= 1926 AND t.production_year <= 1955"],
["(mc.note LIKE '%VHS%' OR mc.note LIKE '%2008%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Nicholas%'", "rt.role = 'actor'", "t.production_year >= 1992 AND t.production_year <= 2006"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%C%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(uncredited)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Hans%'", "rt.role = 'actor'", "t.production_year >= 1976 AND t.production_year <= 2008"],
["(mc.note LIKE '%2013%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%e%')", "ci.note IN ('(voice)', '(producer)', '(producer)', '(writer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Bryan%'", "rt.role = 'actor'", "t.production_year >= 2003 AND t.production_year <= 2006"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(producer)', '(producer)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Chan%'", "rt.role = 'actor'", "t.production_year >= 1990 AND t.production_year <= 2000"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%in%')", "(mi.info LIKE '%14%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Joey%'", "rt.role = 'actress'", "t.production_year >= 1988 AND t.production_year <= 2009"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice: English version)', '(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 1995 AND t.production_year <= 2006"],
["(mc.note LIKE '%Canada%' OR mc.note LIKE '%2009%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%h%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Eli%'", "rt.role = 'actress'", "t.production_year >= 2002 AND t.production_year <= 2008"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%2011%' OR mi.info LIKE '%m%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Wayne%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2012"],
["(mc.note LIKE '%1991%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%o%')", "ci.note IN ('(supervising producer)', '(producer)', '(co-producer)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Bell%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2010"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%1957%')", "(mi.info LIKE '%PCS%' OR mi.info LIKE '%the%')", "ci.note IN ('(production assistant)', '(producer)', '(uncredited)', '(producer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1999 AND t.production_year <= 2008"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%original%')", "(mi.info LIKE '%Brooklyn%' OR mi.info LIKE '%l%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Joey%'", "rt.role = 'actor'", "t.production_year >= 1917 AND t.production_year <= 1958"],
["(mc.note LIKE '%by%' OR mc.note LIKE '%VHS%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%a%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Kenny%'", "rt.role = 'actor'", "t.production_year >= 1962 AND t.production_year <= 2004"],
["(mc.note LIKE '%media%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%and%' OR mi.info LIKE '%g%')", "ci.note IN ('(voice)', '(producer)', '(producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1920 AND t.production_year <= 1970"],
["(mc.note LIKE '%association%' OR mc.note LIKE '%s%')", "(mi.info LIKE '%g%' OR mi.info LIKE '%l%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Heidi%'", "rt.role = 'actor'", "t.production_year >= 2002 AND t.production_year <= 2012"],
["(mc.note LIKE '%2012%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%OFM%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 2010 AND t.production_year <= 2013"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%Japan%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(executive producer)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Moore%'", "rt.role = 'actor'", "t.production_year >= 1934 AND t.production_year <= 2011"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%E%')", "ci.note IN ('(writer)', '(as Samia Smith)', '(writer)', '(executive producer)', '(voice) (uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Rui%'", "rt.role = 'actor'", "t.production_year >= 1922 AND t.production_year <= 2001"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2010%')", "(mi.info LIKE '%Passed%' OR mi.info LIKE '%o%')", "ci.note IN ('(supervising producer)', '(written by)', '(co-producer)', '(voice)', '(co-producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Herschel%'", "rt.role = 'actor'", "t.production_year >= 1975 AND t.production_year <= 2005"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%in%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%A%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 1971 AND t.production_year <= 1999"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%1912%')", "(mi.info LIKE '%2001%' OR mi.info LIKE '%i%')", "ci.note IN ('(producer)', '(uncredited)', '(producer)', '(writer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Strong%'", "rt.role = 'actor'", "t.production_year >= 1932 AND t.production_year <= 1996"],
["(mc.note LIKE '%2010%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%enough%' OR mi.info LIKE '%s%')", "ci.note IN ('(uncredited)', '(executive producer)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Guy%'", "rt.role = 'actress'", "t.production_year >= 1938 AND t.production_year <= 2013"],
